FlightId,Ordinal,LatitudeDegrees,LongitudeDegrees,AltitudeFeet,AirspeedKnots
309210934,1,42.8048837846,-73.9624668103,38000,450
309210934,2,42.369543,-71.020061,17000,450
309210972,1,41.0136246132,-85.4422737382,38000,450
309210972,2,39.993926,-82.890979,17000,450
309210996,1,39.816769237,-79.6385498526,38000,450
309210996,2,38.851944,-77.0375,17000,450
309211000,1,40.9366190579,-102.186269693,38000,450
309211000,2,39.849312,-104.673829,17000,450
309211015,1,40.9422786652,-102.143556918,38000,450
309211015,2,39.849312,-104.673829,17000,450
309211016,1,40.9208536003,-102.189503406,38000,450
309211016,2,39.849312,-104.673829,17000,450
309211028,1,34.4729430792,-98.8585934249,38000,450
309211028,2,32.897449,-97.040653,17000,450
309211056,1,42.9485023358,-86.1595889952,38000,450
309211056,2,42.208343,-83.357175,17000,450
309211123,1,32.110964342,-95.9043325623,38000,450
309211123,2,29.986679,-95.338111,17000,450
309211127,1,32.0282035084,-94.4379848647,38000,450
309211127,2,29.986679,-95.338111,17000,450
309211151,1,41.2526468364,-76.5579516601,38000,450
309211151,2,40.643772,-73.781993,17000,450
309211173,1,35.0637040071,-116.068622117,38000,450
309211173,2,33.9425,-118.408056,17000,450
309211181,1,41.1846223564,-76.7051664714,38000,450
309211181,2,40.77392,-73.872002,17000,450
309211185,0,43.2341324457,-87.1748384504,38000,450
309211185,1,41.322010098,-76.7178295218,38000,450
309211185,2,40.77392,-73.872002,17000,450
309211187,1,41.0677506991,-76.7201175299,38000,450
309211187,2,40.77392,-73.872002,17000,450
309211202,1,41.4624251969,-94.4555232393,38000,450
309211202,2,39.297695,-94.716287,17000,450
309211230,1,41.788455,-87.741819,17000,450
309211235,1,27.7396102224,-81.4708040007,38000,450
309211235,2,25.796549,-80.275614,17000,450
309211242,1,42.947639,-87.90295,17000,450
309211269,1,35.4332883279,32.3799394311,38000,450
309211269,2,35.395645,35.395645,17000,450
309211288,1,42.9062407938,-90.5678163271,38000,450
309211288,2,41.98032,-87.902313,17000,450
309211293,1,42.822385988,-90.6062601357,38000,450
309211293,2,41.98032,-87.902313,17000,450
309211307,1,41.98032,-87.902313,17000,450
309211310,1,45.5709727644,-119.497126821,38000,450
309211310,2,45.589237,-122.593889,17000,450
309211330,1,34.7891663773,-109.821670243,38000,450
309211330,2,33.43653,-112.007268,17000,450
309211358,1,28.5337019354,-82.7881157764,38000,450
309211358,2,26.54285,-81.754568,17000,450
309211362,1,33.9356717187,-114.948038577,38000,450
309211362,2,32.7319,-117.197312,17000,450
309211380,1,47.3554766007,-119.110313258,38000,450
309211380,2,47.44443,-122.300497,17000,450
309211384,1,38.0183077903,-119.685513861,38000,450
309211384,2,37.615223,-122.389979,17000,450
309211386,0,39.2597179132,-113.014400001,38000,450
309211386,1,38.1808621572,-119.671675925,38000,450
309211386,2,37.615223,-122.389979,17000,450
309211389,0,39.3200958465,-112.768273541,38000,450
309211389,1,37.9729641302,-119.22537719,38000,450
309211389,2,37.366695,-121.925906,17000,450
309211392,1,41.9725171178,-109.550846567,38000,450
309211392,2,40.785596,-111.980673,17000,450
309211400,1,34.7818261095,-115.458544739,38000,450
309211400,2,33.680488,-117.860223,17000,450
309211412,1,29.9651124381,-83.6121609132,38000,450
309211412,2,27.976891,-82.533377,17000,450
309211500,1,33.639975,-84.444032,17000,450
309211511,1,33.639975,-84.444032,17000,450
309211519,1,33.8820960214,-83.0165098439,38000,450
309211519,2,35.220969,-80.944215,17000,450
309211531,1,32.037100842,-94.4786627999,38000,450
309211531,2,32.844911,-96.851935,17000,450
309211538,1,37.3578590596,-79.0031752687,38000,450
309211538,2,38.851944,-77.0375,17000,450
309211549,1,32.0816221999,-94.6669981204,38000,450
309211549,2,32.897449,-97.040653,17000,450
309211584,0,38.7796644188,-76.572500006,38000,450
309211584,1,39.0933288654,-75.7053689995,38000,450
309211584,2,40.643772,-73.781993,17000,450
309211592,1,34.0025429125,-115.796251261,38000,450
309211592,2,33.9425,-118.408056,17000,450
309211601,1,28.431639,-81.308286,17000,450
309211613,1,42.7496969477,-92.6325701946,38000,450
309211613,2,44.881234,-93.203111,17000,450
309215009,0,36.4144450866,-116.518256775,38000,450
309215009,1,35.5976845083,-109.228886799,38000,450
309215009,2,35.048665,-106.616704,17000,450
309215078,1,41.5746032377,-90.6098880376,38000,450
309215078,2,41.788455,-87.741819,17000,450
309215504,1,34.150296282,-86.9975244565,38000,450
309215504,2,33.639975,-84.444032,17000,450
309215509,1,38.4322659575,-79.240024648,38000,450
309215509,2,39.180862,-76.667548,17000,450
309215819,0,31.9726203351,-106.026254609,38000,450
309215819,1,32.919076418,-99.6246812891,38000,450
309215819,2,32.897449,-97.040653,17000,450
309215821,1,30.226951132,-97.8323416328,38000,450
309215821,2,29.986679,-95.338111,17000,450
309215828,1,41.2917646275,-90.5096968116,38000,450
309215828,2,41.788455,-87.741819,17000,450
309215858,1,37.366695,-121.925906,17000,450
309216015,1,36.0201748451,-104.145602512,38000,450
309216015,2,35.048665,-106.616704,17000,450
309216017,1,36.0533089494,-104.185166066,38000,450
309216017,2,35.048665,-106.616704,17000,450
309216043,1,33.639975,-84.444032,17000,450
309216133,1,42.3212717609,-73.9480660863,38000,450
309216133,2,42.369543,-71.020061,17000,450
309216140,1,42.3575819639,-73.9532400011,38000,450
309216140,2,42.369543,-71.020061,17000,450
309216171,1,39.7640915174,-79.3722240033,38000,450
309216171,2,39.180862,-76.667548,17000,450
309216206,1,41.411675,-81.834693,17000,450
309216326,1,40.0115527938,-79.4365076678,38000,450
309216326,2,38.851944,-77.0375,17000,450
309216340,1,39.7859224959,-79.6015835347,38000,450
309216340,2,38.851944,-77.0375,17000,450
309216348,1,40.2981627383,-101.877530894,38000,450
309216348,2,39.849312,-104.673829,17000,450
309216349,1,40.2768894107,-101.869379125,38000,450
309216349,2,39.849312,-104.673829,17000,450
309216352,1,40.5059314513,-101.967719319,38000,450
309216352,2,39.849312,-104.673829,17000,450
309216360,1,40.3792102497,-101.913133147,38000,450
309216360,2,39.849312,-104.673829,17000,450
309216369,1,34.0451153186,-94.8183946271,38000,450
309216369,2,32.897449,-97.040653,17000,450
309216375,1,33.9613688544,-94.7572109815,38000,450
309216375,2,32.897449,-97.040653,17000,450
309216377,1,34.4775339797,-95.1825904106,38000,450
309216377,2,32.897449,-97.040653,17000,450
309216448,1,41.168205212,-76.9909357814,38000,450
309216448,2,40.68987,-74.17821,17000,450
309216461,1,41.0614535607,-77.025226365,38000,450
309216461,2,40.68987,-74.17821,17000,450
309216484,1,28.074232334,-81.1539762527,38000,450
309216484,2,26.072747,-80.140029,17000,450
309216569,1,31.8621388414,-94.0074425495,38000,450
309216569,2,29.986679,-95.338111,17000,450
309216639,1,34.767427666,-115.873409491,38000,450
309216639,2,33.9425,-118.408056,17000,450
309216648,1,34.7061151158,-115.914696142,38000,450
309216648,2,33.9425,-118.408056,17000,450
309216651,1,34.7993853178,-115.977737506,38000,450
309216651,2,33.9425,-118.408056,17000,450
309216652,1,33.9425,-118.408056,17000,450
309216655,1,34.6507445825,-115.810390998,38000,450
309216655,2,33.9425,-118.408056,17000,450
309216656,1,34.7063315277,-115.885176904,38000,450
309216656,2,33.9425,-118.408056,17000,450
309216657,1,34.682590401,-115.860550737,38000,450
309216657,2,33.9425,-118.408056,17000,450
309216689,1,41.0598916255,-76.715077556,38000,450
309216689,2,40.77392,-73.872002,17000,450
309216701,1,41.0305000217,-76.73970697,38000,450
309216701,2,40.77392,-73.872002,17000,450
309216709,1,41.0645926302,-76.7222815734,38000,450
309216709,2,40.77392,-73.872002,17000,450
309216769,1,40.3974176098,-92.2565178247,38000,450
309216769,2,39.297695,-94.716287,17000,450
309216775,1,30.3486780951,-82.5046621523,38000,450
309216775,2,28.431639,-81.308286,17000,450
309216810,1,27.8435274254,-81.118152915,38000,450
309216810,2,25.796549,-80.275614,17000,450
309216811,1,27.813559857,-81.2413446109,38000,450
309216811,2,25.796549,-80.275614,17000,450
309216873,1,43.8556196315,-90.5493082091,38000,450
309216873,2,44.881234,-93.203111,17000,450
309216893,1,32.1182913895,-89.747672053,38000,450
309216893,2,29.984223,-90.255969,17000,450
309216915,1,35.5263565504,32.3295367681,38000,450
309216915,2,35.395645,35.395645,17000,450
309216935,1,28.6680818565,-81.1728066705,38000,450
309216935,2,26.688618,-80.090697,17000,450
309216938,1,45.5241495926,-119.505871395,38000,450
309216938,2,45.589237,-122.593889,17000,450
309216952,1,40.4465261257,-78.0119348667,38000,450
309216952,2,39.874972,-75.249071,17000,450
309216963,1,40.3284702926,-78.0218569243,38000,450
309216963,2,39.874972,-75.249071,17000,450
309216972,1,34.7269236113,-109.896128699,38000,450
309216972,2,33.43653,-112.007268,17000,450
309216978,1,34.364644873,-109.575103035,38000,450
309216978,2,33.43653,-112.007268,17000,450
309217051,1,28.5691408105,-82.7029495299,38000,450
309217051,2,26.54285,-81.754568,17000,450
309217052,1,33.5559912179,-114.67051393,38000,450
309217052,2,32.7319,-117.197312,17000,450
309217054,1,33.7572168102,-114.848703776,38000,450
309217054,2,32.7319,-117.197312,17000,450
309217059,1,33.6270224889,-114.736284385,38000,450
309217059,2,32.7319,-117.197312,17000,450
309217088,1,47.0917700173,-119.192757989,38000,450
309217088,2,47.44443,-122.300497,17000,450
309217091,1,47.2991550451,-119.119773042,38000,450
309217091,2,47.44443,-122.300497,17000,450
309217095,1,47.0994662171,-119.196326949,38000,450
309217095,2,47.44443,-122.300497,17000,450
309217105,0,39.256449964,-113.065961293,38000,450
309217105,1,38.2081522989,-119.694194143,38000,450
309217105,2,37.615223,-122.389979,17000,450
309217110,1,38.0477909066,-119.632886741,38000,450
309217110,2,37.615223,-122.389979,17000,450
309217112,0,39.2377179588,-112.997087832,38000,450
309217112,1,38.1681149188,-119.697436353,38000,450
309217112,2,37.615223,-122.389979,17000,450
309217115,1,37.8750133512,-119.66892582,38000,450
309217115,2,37.615223,-122.389979,17000,450
309217120,1,38.0245907943,-119.601800465,38000,450
309217120,2,37.615223,-122.389979,17000,450
309217123,1,38.0618885928,-119.616899786,38000,450
309217123,2,37.615223,-122.389979,17000,450
309217125,1,38.0736049162,-119.688860338,38000,450
309217125,2,37.615223,-122.389979,17000,450
309217141,1,40.9206082697,-109.106129029,38000,450
309217141,2,40.785596,-111.980673,17000,450
309217146,1,40.785596,-111.980673,17000,450
309217149,1,40.785596,-111.980673,17000,450
309217150,0,39.2380263589,-113.218919546,38000,450
309217150,1,39.0467269592,-118.76405424,38000,450
309217150,2,38.692686,-121.587941,17000,450
309217154,1,34.6534372742,-115.45603204,38000,450
309217154,2,33.680488,-117.860223,17000,450
309217157,1,34.6650363298,-115.471908546,38000,450
309217157,2,33.680488,-117.860223,17000,450
309217164,1,40.4449082902,-88.6145568376,38000,450
309217164,2,38.742766,-90.366061,17000,450
309217200,1,29.9324803756,-83.6356642893,38000,450
309217200,2,27.976891,-82.533377,17000,450
309217204,1,37.4248391159,-93.6470695438,38000,450
309217204,2,36.189265,-95.889037,17000,450
309217208,1,37.4725492935,-93.6819046042,38000,450
309217208,2,36.189265,-95.889037,17000,450
309217213,0,34.0728150956,-107.168040452,38000,450
309217213,1,33.2524875444,-108.620158831,38000,450
309217213,2,32.121037,-110.937366,17000,450
309217239,1,37.7304928598,-92.2511917685,38000,450
309217239,2,36.276355,-94.298204,17000,450
309218632,1,31.7290715852,-83.2289743303,38000,450
309218632,2,33.639975,-84.444032,17000,450
309218653,0,37.7016166828,-75.5381999207,38000,450
309218653,1,38.6754789445,-75.1701232348,38000,450
309218653,2,40.68987,-74.17821,17000,450
309218654,1,38.6095733585,-74.9519952721,38000,450
309218654,2,40.68987,-74.17821,17000,450
309218792,1,34.7272218594,-86.8390238832,38000,450
309218792,2,33.639975,-84.444032,17000,450
309218805,0,43.6999245593,-98.2938913445,38000,450
309218805,1,42.6286636044,-74.047953194,38000,450
309218805,2,42.369543,-71.020061,17000,450
309218808,1,34.20378,-118.35985,17000,450
309218825,1,34.209163317,-99.2302864108,38000,450
309218825,2,32.897449,-97.040653,17000,450
309218827,1,34.2810637629,-99.0534111451,38000,450
309218827,2,32.897449,-97.040653,17000,450
309218838,0,43.6026276909,-98.5818789958,38000,450
309218838,1,41.1255917506,-77.115220676,38000,450
309218838,2,40.68987,-74.17821,17000,450
309218851,1,39.4326528454,-80.339528122,38000,450
309218851,2,38.953381,-77.447712,17000,450
309218852,1,31.5555299983,-97.1108866742,38000,450
309218852,2,29.986679,-95.338111,17000,450
309218856,0,45.8230410059,-97.9761945816,38000,450
309218856,1,41.1343438248,-76.7026139899,38000,450
309218856,2,40.643772,-73.781993,17000,450
309218869,1,36.0445027002,-119.118904597,38000,450
309218869,2,33.9425,-118.408056,17000,450
309218875,1,33.9425,-118.408056,17000,450
309218878,1,35.8343505855,-119.146977318,38000,450
309218878,2,33.818421,-118.144392,17000,450
309218883,0,42.5875567967,-98.6724713073,38000,450
309218883,1,42.2143363436,-90.6373438936,38000,450
309218883,2,41.788455,-87.741819,17000,450
309218890,0,46.6543709039,-97.7963805653,38000,450
309218890,1,45.0621490363,-96.2747440803,38000,450
309218890,2,44.881234,-93.203111,17000,450
309218900,1,39.8776167319,-122.441460485,38000,450
309218900,2,37.710714,-122.214446,17000,450
309218910,0,43.4893340635,-98.6482675122,38000,450
309218910,1,42.6043743632,-90.7834611641,38000,450
309218910,2,41.98032,-87.902313,17000,450
309218914,0,54.0686473434,-94.9140007222,38000,450
309218914,1,42.6907029324,-90.7109845046,38000,450
309218914,2,41.98032,-87.902313,17000,450
309218924,0,42.675671902,-98.9961573089,38000,450
309218924,1,40.2480435012,-78.1999369529,38000,450
309218924,2,39.874972,-75.249071,17000,450
309218945,1,34.530499554,-118.670119209,38000,450
309218945,2,32.7319,-117.197312,17000,450
309218991,1,39.7770683451,-122.690165955,38000,450
309218991,2,37.615223,-122.389979,17000,450
309219027,1,35.6688331325,-118.938242573,38000,450
309219027,2,33.680488,-117.860223,17000,450
309220251,1,35.2070580281,-82.6175347021,38000,450
309220251,2,33.639975,-84.444032,17000,450
309220304,1,42.369543,-71.020061,17000,450
309220412,1,40.1284620553,-101.827904051,38000,450
309220412,2,39.849312,-104.673829,17000,450
309220413,1,39.849312,-104.673829,17000,450
309220421,1,33.7953658684,-94.6457561514,38000,450
309220421,2,32.897449,-97.040653,17000,450
309220423,1,33.7750923874,-94.6554593936,38000,450
309220423,2,32.897449,-97.040653,17000,450
309220427,1,33.8858999717,-94.7252884815,38000,450
309220427,2,32.897449,-97.040653,17000,450
309220459,1,28.2458474326,-80.3049866761,38000,450
309220459,2,26.072747,-80.140029,17000,450
309220491,1,31.0868574229,-93.1281952983,38000,450
309220491,2,29.986679,-95.338111,17000,450
309220537,1,34.7512522527,-115.911435354,38000,450
309220537,2,33.9425,-118.408056,17000,450
309220569,1,30.2115280937,-79.8644210386,38000,450
309220569,2,28.431639,-81.308286,17000,450
309220617,1,31.4087452483,-88.255301687,38000,450
309220617,2,29.984223,-90.255969,17000,450
309220627,1,41.98032,-87.902313,17000,450
309220654,0,37.9690149694,-75.4488242566,38000,450
309220654,1,28.7604283339,-79.2971517959,38000,450
309220654,2,26.688618,-80.090697,17000,450
309220664,1,34.7765938333,-109.926330102,38000,450
309220664,2,33.43653,-112.007268,17000,450
309220668,1,34.0985361171,-109.41679462,38000,450
309220668,2,33.43653,-112.007268,17000,450
309220721,1,33.7779995147,-114.874060412,38000,450
309220721,2,32.7319,-117.197312,17000,450
309220737,0,45.8330720092,-97.9938789987,38000,450
309220737,1,47.1120777822,-119.213782155,38000,450
309220737,2,47.44443,-122.300497,17000,450
309220738,1,47.4103386439,-119.1011875,38000,450
309220738,2,47.44443,-122.300497,17000,450
309220740,1,37.863657925,-119.668249856,38000,450
309220740,2,37.615223,-122.389979,17000,450
309220743,1,37.9069767817,-119.584333241,38000,450
309220743,2,37.615223,-122.389979,17000,450
309220745,1,38.0986690827,-119.67208222,38000,450
309220745,2,37.615223,-122.389979,17000,450
309220771,1,30.1405590635,-82.2498260683,38000,450
309220771,2,27.976891,-82.533377,17000,450
309220843,1,33.8262087799,-87.0577100234,38000,450
309220843,2,33.639975,-84.444032,17000,450
309220861,1,35.9055598304,-89.3101419019,38000,450
309220861,2,36.134773,-86.668042,17000,450
309220884,1,38.8791521724,-79.3885052496,38000,450
309220884,2,39.180862,-76.667548,17000,450
309220887,1,38.7776415034,-79.3369474415,38000,450
309220887,2,39.180862,-76.667548,17000,450
309220892,1,35.6979782001,-83.5414213257,38000,450
309220892,2,35.220969,-80.944215,17000,450
309220893,1,35.3922925875,-83.603560674,38000,450
309220893,2,35.220969,-80.944215,17000,450
309220937,1,32.897449,-97.040653,17000,450
309220942,1,32.6409993814,-99.5937545257,38000,450
309220942,2,32.897449,-97.040653,17000,450
309220951,1,41.0180098433,-85.7618005799,38000,450
309220951,2,42.208343,-83.357175,17000,450
309220974,1,40.5596981257,-77.0170707706,38000,450
309220974,2,40.68987,-74.17821,17000,450
309221002,1,30.3485155487,-97.6586236582,38000,450
309221002,2,29.654107,-95.276614,17000,450
309221007,1,38.544944298,-80.1062160412,38000,450
309221007,2,38.953381,-77.447712,17000,450
309221017,1,30.0080620021,-97.8401779807,38000,450
309221017,2,29.986679,-95.338111,17000,450
309221023,1,40.2377612503,-76.5102948413,38000,450
309221023,2,40.643772,-73.781993,17000,450
309221093,1,40.9745304885,-90.3482583731,38000,450
309221093,2,41.788455,-87.741819,17000,450
309221099,1,26.3569057397,-82.6767680461,38000,450
309221099,2,25.796549,-80.275614,17000,450
309221112,1,43.5985368064,-95.5763475671,38000,450
309221112,2,44.881234,-93.203111,17000,450
309221125,1,36.1638006138,-120.3208949,38000,450
309221125,2,37.710714,-122.214446,17000,450
309221150,1,33.7197424499,-115.025756161,38000,450
309221150,2,34.060855,-117.598279,17000,450
309221157,1,41.0679005123,-90.4340038763,38000,450
309221157,2,41.98032,-87.902313,17000,450
309221163,1,40.8936109566,-90.4039064198,38000,450
309221163,2,41.98032,-87.902313,17000,450
309221172,1,44.1961383934,-120.281821509,38000,450
309221172,2,45.589237,-122.593889,17000,450
309221178,1,39.5744778293,-77.9994519845,38000,450
309221178,2,39.874972,-75.249071,17000,450
309221214,1,32.7319,-117.197312,17000,450
309221239,1,45.6251709616,-120.704834787,38000,450
309221239,2,47.44443,-122.300497,17000,450
309221243,1,45.6619447318,-120.590164185,38000,450
309221243,2,47.44443,-122.300497,17000,450
309221246,1,45.6643509473,-120.599082,38000,450
309221246,2,47.44443,-122.300497,17000,450
309221258,0,37.3305538424,-118.077995805,38000,450
309221258,1,36.9522168397,-119.816243692,38000,450
309221258,2,37.615223,-122.389979,17000,450
309221275,1,35.853050072,-119.99510939,38000,450
309221275,2,37.366695,-121.925906,17000,450
309221288,1,40.785596,-111.980673,17000,450
309221295,1,40.785596,-111.980673,17000,450
309221318,1,33.680488,-117.860223,17000,450
309221327,1,38.219271205,-93.0180140151,38000,450
309221327,2,38.742766,-90.366061,17000,450
309222994,1,33.4904512744,-99.5497314118,38000,450
309222994,2,32.897449,-97.040653,17000,450
309224373,1,39.5506947086,-101.901518293,38000,450
309224373,2,39.849312,-104.673829,17000,450
309224391,1,28.2247728951,-79.7558436235,38000,450
309224391,2,26.072747,-80.140029,17000,450
309224392,1,30.7706028056,-93.1073370479,38000,450
309224392,2,29.654107,-95.276614,17000,450
309224415,1,33.9425,-118.408056,17000,450
309224428,0,38.7241164323,-76.6082106398,38000,450
309224428,1,39.050241592,-75.5808284949,38000,450
309224428,2,40.77392,-73.872002,17000,450
309224435,0,38.7599186315,-76.5976509305,38000,450
309224435,1,39.0221051458,-75.5252242742,38000,450
309224435,2,40.77392,-73.872002,17000,450
309224438,1,30.5537327283,-80.7433613868,38000,450
309224438,2,28.431639,-81.308286,17000,450
309224455,1,41.98032,-87.902313,17000,450
309224476,1,37.615223,-122.389979,17000,450
309224480,1,27.976891,-82.533377,17000,450
309225330,1,31.5890639242,-83.5981443629,38000,450
309225330,2,33.639975,-84.444032,17000,450
309225343,1,36.8227974596,-77.9849544079,38000,450
309225343,2,38.851944,-77.0375,17000,450
309225350,1,40.68987,-74.17821,17000,450
309225366,1,39.7162054529,-86.909078803,38000,450
309225366,2,41.788455,-87.741819,17000,450
309225761,0,34.2129664188,-106.10909602,38000,450
309225761,1,33.5767049951,-87.0434238778,38000,450
309225761,2,33.639975,-84.444032,17000,450
309225782,1,38.6537870628,-106.947113804,38000,450
309225782,2,39.849312,-104.673829,17000,450
309225792,1,32.897449,-97.040653,17000,450
309225802,1,41.5279737646,-85.9905303729,38000,450
309225802,2,42.208343,-83.357175,17000,450
309225806,1,40.6067751814,-77.0269615627,38000,450
309225806,2,40.68987,-74.17821,17000,450
309225819,1,30.1379138604,-97.83795389,38000,450
309225819,2,29.986679,-95.338111,17000,450
309225823,1,40.3345027738,-76.5559938095,38000,450
309225823,2,40.643772,-73.781993,17000,450
309225826,1,40.2196389922,-76.4846979359,38000,450
309225826,2,40.643772,-73.781993,17000,450
309225873,1,40.9811420115,-90.3608167975,38000,450
309225873,2,41.788455,-87.741819,17000,450
309225880,1,43.8321223181,-95.8011709763,38000,450
309225880,2,44.881234,-93.203111,17000,450
309225902,1,41.1792688109,-90.5424633678,38000,450
309225902,2,41.98032,-87.902313,17000,450
309225904,1,41.6052625429,-90.72949905,38000,450
309225904,2,41.98032,-87.902313,17000,450
309225922,0,32.7805604811,-113.601006192,17000,450
309225922,1,33.43653,-112.007268,17000,450
309225944,1,35.8472736893,-120.831767977,38000,450
309225944,2,37.615223,-122.389979,17000,450
309226798,1,38.4333558896,-79.7575012407,38000,450
309226798,2,38.851944,-77.0375,17000,450
309226800,1,39.4630787263,-101.926639302,38000,450
309226800,2,39.849312,-104.673829,17000,450
309226806,1,33.901963582,-94.6941600969,38000,450
309226806,2,32.897449,-97.040653,17000,450
309226817,1,31.7350554974,-93.7905358655,38000,450
309226817,2,29.986679,-95.338111,17000,450
309226820,1,39.8514686639,-76.4081438207,38000,450
309226820,2,40.77392,-73.872002,17000,450
309227197,1,36.7588395277,-108.292721437,38000,450
309227197,2,35.048665,-106.616704,17000,450
309227223,1,34.8174329035,-86.7813081285,38000,450
309227223,2,33.639975,-84.444032,17000,450
309227225,1,34.6738260233,-86.9595945831,38000,450
309227225,2,33.639975,-84.444032,17000,450
309227266,1,36.1467222503,-83.5329250643,38000,450
309227266,2,35.220969,-80.944215,17000,450
309227268,0,42.6896684259,-98.7787184265,38000,450
309227268,1,39.4446073231,-79.9329485755,38000,450
309227268,2,38.851944,-77.0375,17000,450
309227284,1,39.849312,-104.673829,17000,450
309227289,1,34.2146816807,-99.2082343004,38000,450
309227289,2,32.897449,-97.040653,17000,450
309227293,1,34.0420151404,-99.2855791625,38000,450
309227293,2,32.897449,-97.040653,17000,450
309227294,1,34.2109982481,-99.2648032593,38000,450
309227294,2,32.897449,-97.040653,17000,450
309227300,0,45.8119696732,-97.7377713601,38000,450
309227300,1,42.8011465534,-86.307329507,38000,450
309227300,2,42.208343,-83.357175,17000,450
309227314,0,55.0921607931,-95.6685512342,38000,450
309227314,1,41.2532643446,-77.0527247841,38000,450
309227314,2,40.68987,-74.17821,17000,450
309227352,0,44.2436394863,-98.3501781391,38000,450
309227352,1,39.570853888,-80.3337282601,38000,450
309227352,2,38.953381,-77.447712,17000,450
309227353,1,31.4556215575,-97.2590614387,38000,450
309227353,2,29.986679,-95.338111,17000,450
309227355,1,31.3633345205,-97.4903124569,38000,450
309227355,2,29.986679,-95.338111,17000,450
309227361,0,43.5522930499,-98.5103365281,38000,450
309227361,1,41.0963592694,-76.7123860806,38000,450
309227361,2,40.643772,-73.781993,17000,450
309227365,0,45.7117269162,-97.5470339016,38000,450
309227365,1,41.2280109312,-76.69767694,38000,450
309227365,2,40.643772,-73.781993,17000,450
309227395,1,36.0495181914,-119.094453058,38000,450
309227395,2,33.9425,-118.408056,17000,450
309227396,1,36.0642295622,-119.03076271,38000,450
309227396,2,33.9425,-118.408056,17000,450
309227400,1,35.7076067457,-119.956377805,38000,450
309227400,2,33.9425,-118.408056,17000,450
309227410,1,36.0383923654,-119.13109376,38000,450
309227410,2,33.9425,-118.408056,17000,450
309227413,1,36.0087821373,-119.246150264,38000,450
309227413,2,33.9425,-118.408056,17000,450
309227419,1,35.8269398301,-119.168036941,38000,450
309227419,2,33.818421,-118.144392,17000,450
309227434,0,44.2137976727,-98.2675473939,38000,450
309227434,1,42.2880147168,-90.6365650788,38000,450
309227434,2,41.788455,-87.741819,17000,450
309227442,1,45.4653249348,-96.2151473514,38000,450
309227442,2,44.881234,-93.203111,17000,450
309227446,0,46.032680527,-97.5949897067,38000,450
309227446,1,45.2610864247,-96.2539949339,38000,450
309227446,2,44.881234,-93.203111,17000,450
309227470,1,36.1237292113,-118.46120016,38000,450
309227470,2,34.060855,-117.598279,17000,450
309227473,1,42.8448996324,-90.6000635223,38000,450
309227473,2,41.98032,-87.902313,17000,450
309227480,0,46.0919253543,-97.7703300023,38000,450
309227480,1,42.737530539,-90.7097347734,38000,450
309227480,2,41.98032,-87.902313,17000,450
309227528,1,33.43653,-112.007268,17000,450
309227535,1,35.4040415542,-113.165545755,38000,450
309227535,2,33.43653,-112.007268,17000,450
309227556,0,35.3765384689,-118.460673338,38000,450
309227556,1,34.8042329875,-118.018698208,38000,450
309227556,2,32.7319,-117.197312,17000,450
309227559,1,32.7319,-117.197312,17000,450
309227579,1,39.7832825817,-122.592602417,38000,450
309227579,2,37.615223,-122.389979,17000,450
309227586,1,39.7754274912,-122.709929329,38000,450
309227586,2,37.615223,-122.389979,17000,450
309227590,1,39.4783747406,-122.590713693,38000,450
309227590,2,37.366695,-121.925906,17000,450
309227594,1,39.4946799246,-122.501410808,38000,450
309227594,2,37.366695,-121.925906,17000,450
309227596,1,42.1745800725,-114.213181089,38000,450
309227596,2,40.785596,-111.980673,17000,450
309227768,1,34.1904911014,-87.0110189243,38000,450
309227768,2,33.639975,-84.444032,17000,450
309227770,1,34.5123119996,-86.9216819939,38000,450
309227770,2,33.639975,-84.444032,17000,450
309227773,1,34.079363522,-87.0867275036,38000,450
309227773,2,33.639975,-84.444032,17000,450
309227792,1,42.2544700227,-73.9350022414,38000,450
309227792,2,42.369543,-71.020061,17000,450
309227798,1,42.1210857607,-73.8780413073,38000,450
309227798,2,42.369543,-71.020061,17000,450
309227809,1,34.20378,-118.35985,17000,450
309227822,1,35.5214169857,-83.6420665638,38000,450
309227822,2,35.220969,-80.944215,17000,450
309227841,1,39.5501879249,-107.436588397,38000,450
309227841,2,39.849312,-104.673829,17000,450
309227850,1,33.7112800591,-99.4847049121,38000,450
309227850,2,32.897449,-97.040653,17000,450
309227851,1,34.0361596913,-99.260837564,38000,450
309227851,2,32.897449,-97.040653,17000,450
309227852,1,33.7339110714,-99.5060948334,38000,450
309227852,2,32.897449,-97.040653,17000,450
309227869,1,42.0313196918,-86.2465540068,38000,450
309227869,2,42.208343,-83.357175,17000,450
309227881,1,40.5432372558,-77.0109427404,38000,450
309227881,2,40.68987,-74.17821,17000,450
309227883,1,40.6071206849,-77.0303481684,38000,450
309227883,2,40.68987,-74.17821,17000,450
309227921,1,38.965722602,-80.2631500303,38000,450
309227921,2,38.953381,-77.447712,17000,450
309227928,1,39.24997194,-80.2602141893,38000,450
309227928,2,38.953381,-77.447712,17000,450
309227933,1,30.4531714094,-97.8294987356,38000,450
309227933,2,29.986679,-95.338111,17000,450
309227937,1,30.2725193261,-97.8287058427,38000,450
309227937,2,29.986679,-95.338111,17000,450
309227948,0,39.3436314079,-113.245850555,38000,450
309227948,1,40.5712735478,-76.642934897,38000,450
309227948,2,40.643772,-73.781993,17000,450
309227949,1,40.7005564847,-76.6631334331,38000,450
